TFAP2E,MTF1,ZNF684,NFYC,JUN,NFIA,MEF2D,ATF6,PBX1,POU2F1,ZNF281,SOX13,ELK4,PROX1,ZBTB18,ZNF692,E2F6,REL,MEIS1,POU3F3,NR4A2,SP3,ATF2,NFE2L2,STAT1,KLF7,CREB1,HES6,NR2C2,SATB1,NR1D2,THRB,MITF,FOXP1,ZNF148,KLF15,ZIC4,ZIC1,SOX2,ETV5,BCL6,RBPJ,KLF3,CLOCK,REST,NFKB1,ELF2,NR3C2,IRF2,MEF2C,SMAD5,NR3C1,ZNF354A,ZNF354C,PBX2,RXRB,ZNF76,PPARD,NFYA,TFEB,RUNX2,BACH2,POU3F2,FOXO3,HSF2,HEY2,FOXK1,SP4,POU6F2,ZNF680,ZKSCAN5,ZKSCAN1,CUX1,FOXP2,NRF1,ZNF282,HMBOX1,PLAG1,MYBL1,TRPS1,HSF1,RFX3,GLIS3,NFIB,KLF9,RORB,MSANTD3,ZNF189,ZBTB26,NR6A1,PBX3,ZNF143,TEAD1,MYRF,ESRRA,RELA,HINFP,PKNOX2,ETS1,ZEB1,CREM,MXI1,TCF7L2,NKX6.2,ZNF384,ETV6,BHLHE41,TFCP2,POU6F1,ZNF740,SP1,ATF7,NR2C1,ELK3,NFYB,PRDM4,CUX2,ZNF140,ELF1,KLF12,TFDP1,HIF1A,MAX,ZNF410,FOXN3,YY1,KLF13,MEIS2,MGA,RFX7,TCF12,RORA,ARNT2,MEF2A,SOX8,ZNF263,MAZ,HSF4,E2F4,CTCF,NFATC3,MNT,SREBF1,THRA,STAT3,MLX,SP2,ZNF652,HLF,VEZF1,MAFG,FOXK2,ZNF24,SMAD2,TCF4,SOX12,ZNF343,NKX2.2,ZNF341,TCFL5,TCF3,NFIC,ZBTB7A,RFX2,ZNF317,ZNF136,NFIX,RFX1,JUND,ZNF682,ZNF708,ZNF675,USF2,ZFP14,ZNF382,ERF,IRF3,ZNF610,ZNF528,ZNF701,ZNF320,ZNF331,ZNF582,ZNF667,ZNF460,ZNF549,ZNF211,ZNF417,ZNF418,ZNF135,ZNF274,ZNF324,MZF1,PATZ1,SOX10,ATF4,TEF,SREBF2,GABPA,BACH1,OLIG2,OLIG1,RUNX1,PKNOX1,dummy1,dummy2
6,3,1,6,3,210,5,27,25,81,5,8,6,11,1,9,2,2,104,15,1,23,16,80,5,89,11,2,37,0,19,11,41,115,37,7,1,19,11,2,6,123,11,11,3,33,209,14,27,2,5,36,2,4,3,2,6,11,2,66,2,108,4,47,3,4,43,3,1,35,2,122,83,0,15,2,15,8,2,76,5,26,1,16,9,2,1,49,2,8,64,2,29,147,1,5,3,3,2,0,5,85,29,107,2,6,16,26,3,1,3,0,4,1,7,4,0,2,100,9,5,4,15,0,20,8,11,132,55,52,428,44,31,85,7,0,2,3,1,9,16,6,12,13,34,1,1,196,1,7,6,43,6,62,199,3,0,16,3,24,1,34,19,3,1,1,143,2,32,4,60,4,5,6,5,0,3,2,1,3,1,12,1,6,3,3,1,0,2,11,10,2,7,3,26,8,9,236,6,11,3,12,7,17,0,0
4,4,4,7,3,129,3,19,28,43,5,5,3,15,1,8,1,3,77,18,3,7,21,78,3,34,13,3,47,0,14,9,23,150,30,5,2,19,18,3,6,179,10,17,3,16,147,12,30,1,11,42,4,2,1,2,3,13,4,59,3,63,5,24,4,2,24,19,1,24,2,119,130,2,38,2,36,4,3,83,4,20,1,15,6,1,1,19,5,9,45,3,17,89,1,3,1,4,3,0,5,70,16,44,0,4,12,26,6,1,5,0,4,1,2,2,1,2,29,4,2,5,16,0,18,19,12,108,31,38,482,32,20,35,5,2,1,3,3,7,20,1,11,8,37,0,2,151,1,14,2,16,11,23,248,1,0,9,2,9,1,20,11,2,3,1,86,2,18,3,78,4,5,10,3,0,5,5,3,2,0,6,2,5,1,4,0,0,1,9,7,3,7,1,28,5,12,112,4,6,3,6,6,7,0,0
5,7,2,7,1,89,3,23,32,33,5,3,4,13,2,4,2,2,85,9,0,7,3,65,2,29,10,3,21,0,16,1,33,82,25,3,2,28,13,1,2,100,12,10,3,15,111,6,28,2,7,36,2,2,2,3,5,6,3,56,2,43,3,19,3,0,24,6,0,4,2,122,94,0,15,2,15,3,1,23,3,13,1,11,10,2,3,17,2,7,13,2,10,94,0,2,1,0,0,1,5,73,7,61,2,3,5,20,3,0,2,0,8,1,4,1,0,2,17,3,4,4,12,0,5,10,14,61,34,31,377,18,15,38,17,3,1,3,1,7,12,1,8,9,10,2,1,105,0,21,2,15,6,17,148,1,0,12,3,13,1,11,7,3,2,2,57,2,33,5,61,2,2,10,1,0,1,1,2,1,0,7,3,2,1,2,2,0,3,8,3,1,4,2,23,5,5,56,4,4,4,11,2,14,0,0
7,5,2,3,7,74,5,10,28,28,8,3,4,12,3,5,4,3,48,9,2,6,10,55,2,27,8,4,17,0,18,6,14,231,31,4,2,19,6,3,26,85,7,10,3,17,217,19,12,1,8,29,2,2,1,2,5,8,5,65,2,117,3,38,3,7,25,2,1,22,2,72,54,1,15,2,25,8,1,47,3,23,0,37,9,1,0,11,3,7,21,2,13,134,2,4,0,2,1,1,4,68,14,116,1,2,10,21,5,1,2,0,7,0,1,2,1,3,49,1,1,5,23,0,17,9,18,72,22,28,354,22,19,22,8,1,2,4,3,4,15,2,9,10,54,3,2,215,1,19,2,28,14,23,209,1,0,3,4,8,1,22,17,2,1,0,140,3,47,3,57,4,4,14,5,0,2,1,1,4,0,7,1,4,3,4,1,0,1,8,4,2,6,1,19,7,6,88,6,5,3,10,2,12,0,0
6,3,1,11,2,57,4,14,16,36,5,3,3,7,1,4,1,2,56,7,1,6,19,86,4,30,4,5,21,0,15,5,14,76,28,5,1,28,10,2,5,68,13,8,2,22,100,14,30,2,6,29,1,1,0,2,2,17,4,39,1,123,5,23,4,1,14,9,1,16,1,164,40,0,11,2,16,3,3,18,5,14,1,16,5,0,1,34,3,7,36,2,20,105,0,2,3,2,3,2,9,69,3,47,2,4,4,26,4,0,3,0,3,0,1,2,0,1,23,5,3,3,8,0,12,8,11,39,20,26,328,16,27,30,6,1,2,2,2,2,20,1,10,4,25,2,1,86,1,7,1,22,3,29,136,2,0,4,1,8,3,15,8,2,0,1,45,1,14,6,67,4,5,9,7,0,3,2,2,3,0,5,1,3,1,5,0,0,1,14,11,3,7,2,12,4,6,66,5,5,2,11,5,8,0,0
3,2,2,4,2,56,5,12,28,23,3,3,3,6,0,4,3,1,35,10,1,11,7,51,0,20,7,2,18,0,7,1,17,44,22,4,0,14,14,2,4,59,5,8,3,12,53,14,8,3,4,31,0,2,1,3,3,7,4,30,3,38,5,23,2,2,20,6,1,7,2,47,47,1,20,1,9,2,3,15,3,19,0,13,2,1,0,12,1,4,11,5,8,97,2,3,2,1,0,1,5,27,6,31,4,4,3,9,8,1,3,0,8,0,2,2,1,3,23,0,5,3,7,1,17,6,6,33,35,15,288,16,17,38,8,1,1,2,3,2,10,0,16,7,7,2,1,28,1,9,2,20,11,25,124,3,0,3,1,6,3,19,5,2,3,0,64,1,24,1,31,3,2,10,4,0,2,1,2,0,0,3,2,3,1,2,0,0,2,6,6,1,4,1,11,3,3,53,1,2,2,10,2,15,0,0
6,2,1,7,4,145,4,12,33,24,3,4,3,13,1,6,2,1,52,9,0,14,11,82,1,24,6,3,14,0,7,1,24,81,24,5,0,17,21,1,7,92,5,11,1,17,77,9,14,2,7,26,1,2,3,1,3,10,2,25,1,76,1,28,3,3,19,3,0,12,3,54,53,1,23,2,22,3,2,40,2,29,1,27,9,2,1,6,2,13,19,2,13,71,1,3,2,0,1,1,4,73,10,37,1,7,5,37,2,1,4,0,3,1,0,2,2,3,23,1,1,3,11,0,15,13,9,105,20,26,312,17,30,21,11,1,3,6,2,3,16,4,13,13,23,1,0,124,1,9,2,17,6,17,186,2,0,3,2,6,2,8,15,1,1,1,86,0,21,2,38,3,2,8,3,0,2,1,1,1,1,7,1,6,2,2,1,0,0,7,2,1,5,3,14,2,11,71,4,7,2,7,4,7,0,0
3,4,3,5,3,68,6,10,14,30,7,7,4,10,2,3,1,4,69,13,1,5,7,69,3,40,6,4,15,0,7,2,21,56,11,4,1,16,14,2,1,105,6,9,1,17,114,9,14,3,6,25,1,2,1,3,8,7,2,46,0,31,2,32,4,2,32,7,1,12,2,106,68,0,44,2,25,3,0,50,3,7,3,15,7,1,0,16,2,10,34,2,15,80,1,3,2,1,1,1,6,49,6,48,1,2,8,15,4,1,4,0,9,0,5,5,1,1,22,5,4,1,15,0,11,4,16,24,30,48,458,28,26,61,8,0,2,3,2,4,17,2,6,9,14,1,2,106,2,10,1,17,4,17,134,1,0,12,1,6,0,18,8,2,1,1,98,2,29,5,67,4,3,4,2,0,2,2,1,3,0,8,2,6,1,5,2,0,2,15,4,1,6,1,17,4,8,64,1,6,2,12,1,20,0,0
3,3,1,7,2,92,5,20,37,41,7,7,2,15,3,2,2,1,55,14,3,13,18,89,2,53,10,7,14,0,6,6,28,86,29,3,6,30,4,1,2,127,8,8,3,10,65,9,14,2,13,34,3,2,3,1,6,9,3,54,2,39,2,27,2,3,8,11,1,11,2,97,51,0,23,3,17,4,2,40,6,16,0,5,3,1,1,39,4,12,24,3,8,90,2,1,4,3,0,0,5,93,10,51,3,3,15,17,6,0,3,0,4,0,0,1,1,2,26,3,4,7,9,0,16,15,13,50,20,24,475,12,20,50,12,3,2,3,3,4,11,2,9,7,15,1,4,126,2,16,1,13,8,30,178,3,0,10,2,10,2,18,5,1,1,1,92,3,32,3,59,4,6,10,3,0,3,2,2,2,0,13,0,4,1,6,0,0,2,7,5,1,5,1,21,7,10,50,6,8,3,31,2,5,0,0
3,7,2,7,4,98,6,12,18,20,3,3,3,23,2,3,3,2,58,8,2,9,15,64,4,39,5,2,16,0,10,4,52,127,13,1,1,27,13,0,3,136,14,3,3,27,92,14,11,2,4,28,2,2,1,1,5,6,4,46,0,50,2,35,1,2,16,7,0,6,2,142,42,1,20,6,13,2,3,43,4,23,1,11,7,1,1,25,2,6,12,3,15,62,1,2,5,0,1,1,2,40,4,41,2,1,11,27,5,1,9,0,7,0,3,3,0,1,34,5,3,8,12,0,22,13,14,28,20,29,377,4,12,31,6,0,3,4,1,2,18,2,10,11,21,1,1,98,2,7,3,24,9,45,112,2,0,9,1,6,1,20,6,2,2,1,140,3,31,3,45,4,4,11,1,0,1,2,2,1,0,10,1,4,2,2,1,0,2,15,5,2,5,2,16,4,5,60,4,4,4,11,3,13,0,0
2,5,0,5,2,69,6,8,18,16,9,3,2,12,5,4,2,2,60,5,0,6,13,51,3,32,10,2,23,0,9,5,43,59,18,5,1,12,21,1,3,122,6,10,2,10,73,6,12,2,6,38,1,1,2,0,6,17,2,31,1,49,2,27,3,4,17,7,2,8,4,82,60,1,14,2,11,2,4,70,3,14,2,16,8,1,2,19,2,9,10,0,11,121,4,1,5,2,0,2,2,52,11,23,1,4,4,26,6,1,2,0,6,1,2,1,0,3,27,5,3,8,10,0,21,7,13,40,25,31,250,23,17,31,19,2,2,6,0,8,8,1,11,13,10,1,0,92,2,14,1,16,8,23,136,2,0,5,3,4,3,21,11,3,1,0,88,2,22,5,49,1,2,10,4,0,2,4,2,2,0,6,2,3,2,3,2,0,2,10,2,2,5,1,16,5,9,71,5,6,3,14,4,8,0,0
1,3,3,6,1,132,3,16,24,25,5,3,6,12,2,5,3,3,54,9,0,4,11,63,2,24,10,5,15,0,7,6,18,70,12,3,2,24,9,2,1,100,9,14,1,13,82,8,13,3,7,38,3,0,1,3,9,4,4,35,1,24,2,22,4,2,10,5,1,10,1,67,35,2,24,3,16,6,2,35,6,10,2,15,9,0,2,25,3,14,30,1,8,64,1,2,2,2,1,1,3,77,12,46,1,2,9,30,3,2,2,0,7,0,2,3,1,3,26,3,4,6,11,0,20,12,10,54,14,24,256,31,24,24,12,3,1,7,5,7,19,1,9,14,17,3,1,98,1,11,3,26,9,20,123,2,0,6,3,3,1,10,13,3,1,1,73,2,15,5,67,3,7,9,3,0,3,1,3,2,2,3,3,11,2,5,2,0,3,11,8,3,5,1,13,7,6,43,3,4,3,21,6,10,0,0
3,6,4,4,4,151,5,23,18,35,8,6,2,15,2,5,2,2,78,13,1,13,16,62,3,34,11,5,20,0,6,2,24,111,32,4,1,22,13,2,5,131,10,5,3,11,181,18,26,2,8,45,2,3,1,0,10,7,1,72,1,136,3,28,4,2,41,5,2,9,2,96,45,1,26,2,32,7,0,54,4,23,2,17,5,0,1,35,2,3,16,4,10,128,1,2,1,2,1,2,2,72,14,70,1,4,6,26,4,0,4,1,6,0,1,3,1,3,37,1,0,3,5,0,13,5,14,55,25,27,426,18,23,61,8,2,1,1,2,5,32,1,13,7,27,1,1,134,2,10,2,26,10,26,236,2,0,5,1,12,4,25,15,2,2,1,136,2,25,5,50,3,5,11,4,0,5,1,2,4,1,6,1,4,1,2,1,0,2,9,5,2,6,1,20,6,9,48,6,6,3,13,5,7,0,0
4,2,2,2,0,62,3,10,26,38,5,1,4,7,2,5,2,2,32,6,1,7,7,55,1,10,8,2,11,0,9,2,24,47,18,1,0,6,11,2,1,61,11,6,2,10,65,5,16,2,6,18,2,2,0,1,3,5,4,34,2,37,2,16,4,1,7,2,1,5,3,77,47,0,16,1,15,1,2,24,2,10,0,19,4,1,1,16,1,10,9,4,3,94,0,0,1,1,0,1,1,25,3,46,1,2,3,17,6,1,1,0,5,0,1,3,0,2,31,0,1,4,6,0,13,3,7,21,22,30,363,12,33,19,3,1,1,1,2,3,10,1,12,7,12,1,3,26,1,5,1,9,6,14,75,3,0,3,1,8,2,13,9,2,0,1,70,2,15,2,24,3,3,4,2,0,2,2,2,1,1,6,1,3,0,2,1,0,1,3,5,0,4,0,13,10,4,35,3,3,5,12,2,10,0,0
4,3,5,4,2,249,7,14,58,67,7,1,4,18,2,9,2,1,64,15,2,7,12,84,1,18,10,3,19,0,14,5,25,91,29,1,1,19,13,2,3,198,19,10,6,22,129,17,11,5,8,39,3,2,5,2,7,10,2,55,1,46,3,26,1,1,12,9,1,8,2,117,71,1,27,2,23,5,2,41,3,18,1,21,2,2,2,13,4,12,28,1,13,98,0,1,3,1,0,0,7,111,7,46,1,7,11,28,7,3,3,0,6,0,3,3,2,4,37,2,3,4,10,0,32,11,27,48,30,33,850,18,32,64,19,0,4,1,2,7,18,2,11,9,11,1,3,90,1,12,1,30,17,28,169,2,0,7,2,6,1,33,9,4,3,2,89,2,26,3,69,3,4,11,4,0,2,2,2,3,1,10,2,9,1,4,1,0,2,11,7,0,7,2,15,7,6,61,6,6,8,26,4,18,0,0
3,3,1,5,3,116,4,16,24,29,5,3,3,10,3,7,1,0,21,12,0,5,10,51,3,31,12,2,33,0,12,1,8,54,21,4,0,17,13,1,3,111,6,4,1,11,105,7,14,1,7,17,2,2,1,0,4,7,3,21,1,46,1,34,3,2,19,8,1,5,3,89,24,0,21,2,16,2,1,25,6,18,1,17,8,3,0,11,1,5,15,1,6,87,1,3,1,1,1,0,6,40,4,34,2,4,3,22,7,0,5,1,5,0,4,2,1,2,21,1,0,1,5,0,27,8,14,17,9,16,364,12,24,38,14,1,2,1,3,8,19,1,11,4,20,1,2,65,1,6,1,9,5,21,149,2,0,4,1,11,0,17,4,1,0,2,75,3,30,6,34,2,1,7,3,0,2,1,1,3,0,2,0,3,1,3,0,0,1,7,7,3,6,2,16,3,3,76,4,4,2,21,1,6,0,0
5,6,5,5,1,151,6,18,37,41,9,6,6,13,2,5,1,0,52,10,1,4,13,69,3,30,22,3,25,0,14,4,24,109,15,3,0,11,14,1,4,135,11,16,6,8,112,20,21,4,7,31,3,1,2,2,4,11,1,47,2,56,1,69,3,1,24,7,1,14,2,116,53,2,31,3,20,2,0,43,4,10,1,12,7,1,2,33,1,16,21,2,15,111,1,5,4,1,1,0,5,71,12,64,2,5,9,37,4,1,2,1,10,1,4,4,0,2,49,7,3,3,8,0,9,12,14,52,22,30,453,23,27,21,7,1,4,4,2,4,9,3,21,8,13,2,2,81,2,3,2,17,11,28,153,3,0,17,0,5,0,17,12,2,0,3,82,2,50,4,55,4,3,10,1,0,2,1,2,3,0,5,1,9,0,3,1,0,1,13,6,3,5,1,31,7,5,48,7,6,1,13,4,8,0,0
5,4,2,5,5,129,2,13,19,39,5,3,6,13,3,5,3,2,52,13,1,11,9,68,2,19,12,5,12,0,9,3,14,131,29,8,1,31,12,0,4,101,8,8,3,17,133,7,18,1,4,25,2,2,3,3,5,8,2,43,2,67,2,46,2,2,13,4,2,6,2,153,43,0,17,6,17,4,2,62,6,27,2,16,13,0,3,13,0,5,5,4,9,134,1,2,3,1,0,2,4,65,9,52,1,2,17,28,8,0,3,0,12,1,2,1,0,3,26,1,4,5,9,0,32,14,16,31,52,27,591,19,28,68,31,2,2,7,2,5,19,2,16,11,21,2,1,78,2,13,0,24,4,24,188,3,1,8,2,9,3,26,15,2,2,3,144,2,29,2,55,3,4,11,2,0,2,4,1,2,0,7,2,4,3,5,0,0,3,9,4,0,9,3,17,5,6,74,2,6,4,18,1,12,0,0
2,3,1,10,4,238,5,22,35,41,12,3,3,19,3,3,2,2,58,8,1,8,14,47,4,23,9,1,21,0,10,1,12,113,24,3,0,19,11,3,4,109,8,10,4,12,95,7,25,4,7,54,2,4,1,3,5,13,2,42,3,93,1,43,1,3,14,7,1,7,2,98,51,1,25,3,17,3,2,28,4,14,1,19,8,1,0,20,3,7,12,2,23,246,2,1,3,0,0,2,4,67,6,59,3,3,6,22,7,1,5,0,9,1,4,3,0,2,15,2,1,3,10,0,23,10,19,27,37,17,683,18,36,37,21,1,5,2,3,6,16,4,18,14,12,3,2,69,2,13,0,23,9,15,209,2,0,8,3,10,2,35,7,3,1,3,111,3,21,3,30,7,6,10,4,0,1,2,6,2,0,9,2,2,3,2,0,0,3,12,6,2,3,2,22,4,9,70,3,5,6,20,2,12,0,0
3,4,1,10,1,166,4,20,31,44,5,1,5,10,2,3,1,3,37,16,2,8,9,86,2,31,11,3,15,0,5,4,22,94,32,7,1,18,14,2,5,78,9,5,5,32,94,25,19,4,6,29,2,1,2,1,6,8,1,50,1,54,2,28,1,1,13,7,1,10,1,117,61,1,22,4,25,1,3,48,3,22,1,14,6,1,0,15,3,17,18,3,11,118,1,2,1,1,0,0,5,75,8,40,4,4,5,26,5,0,3,1,6,0,3,2,1,4,27,1,2,4,6,0,28,20,15,52,40,22,361,13,35,40,8,1,3,4,2,8,10,2,7,11,27,1,3,89,0,9,1,13,5,35,193,1,0,7,6,6,2,27,17,2,2,2,117,2,23,5,60,5,2,14,3,0,2,4,4,3,0,5,2,7,1,4,1,0,5,12,3,3,4,2,19,3,5,65,6,6,3,12,3,14,0,0
5,3,3,11,3,150,5,10,30,19,10,3,4,10,1,3,2,1,29,5,0,6,20,64,1,18,11,1,20,0,5,3,26,73,25,5,1,11,13,2,4,86,5,4,4,12,107,27,13,0,2,36,4,1,1,2,2,13,3,59,1,67,2,22,1,2,15,3,0,11,3,68,47,0,14,1,12,3,2,26,2,13,1,17,1,1,2,18,4,11,19,2,14,49,2,3,2,1,1,1,2,31,8,29,2,3,7,30,3,1,5,1,7,1,2,2,0,1,30,0,2,3,7,0,9,10,12,19,21,26,348,47,10,43,5,1,1,4,3,4,15,3,8,6,18,0,1,70,0,5,4,19,12,18,123,1,0,7,3,5,1,9,8,1,1,0,101,0,18,2,37,4,5,6,3,0,1,1,2,2,0,5,2,7,2,4,1,0,2,10,3,2,3,1,13,3,5,53,13,2,1,7,4,11,0,0
12,3,4,3,23,261,20,16,34,36,11,4,4,20,1,8,4,2,76,22,6,17,24,181,5,68,10,3,23,0,52,8,27,121,29,6,2,24,18,4,58,186,12,10,10,35,218,17,31,2,11,57,3,2,3,3,9,13,9,79,1,180,3,24,3,4,61,5,1,23,4,100,55,0,33,1,53,10,1,58,6,32,1,19,14,1,1,12,1,10,28,5,40,331,2,4,2,3,4,2,4,64,19,95,1,4,26,22,3,1,4,0,5,0,2,7,1,1,52,5,3,14,54,0,28,30,41,144,61,24,613,38,49,70,10,2,4,4,4,9,45,6,43,18,129,2,1,113,6,14,4,67,15,41,303,2,0,22,5,10,4,28,14,1,1,1,268,2,130,3,158,5,9,13,9,0,3,2,1,3,0,17,0,4,2,4,0,0,2,19,7,2,8,0,48,10,12,505,10,4,6,8,5,14,0,0
7,6,2,6,2,88,4,12,33,47,5,4,4,8,2,5,2,1,60,5,0,8,7,43,1,48,9,2,18,0,11,7,34,91,20,5,1,34,9,2,5,95,11,13,2,20,109,7,23,2,5,39,3,2,3,2,7,4,1,50,1,58,2,26,2,0,18,4,1,17,1,115,47,1,40,2,30,2,2,48,2,11,2,27,7,2,3,43,1,5,30,2,26,84,2,3,1,1,0,0,6,44,22,48,1,2,10,11,7,1,4,0,7,0,2,2,0,2,40,4,4,5,11,0,11,15,12,35,34,45,306,33,19,82,3,1,3,2,2,3,9,2,7,5,7,0,2,112,2,5,2,27,3,39,169,2,0,6,3,4,2,32,5,2,0,1,89,1,20,3,59,2,3,5,3,0,2,0,2,1,0,4,2,7,1,4,2,0,2,8,2,2,4,0,20,4,6,81,3,3,1,9,3,10,0,0
7,4,1,6,2,114,6,17,25,36,3,2,4,16,3,4,2,1,54,8,3,7,21,67,3,32,10,3,20,0,10,3,14,94,23,6,0,32,17,1,2,134,6,9,3,23,90,11,25,1,4,35,5,2,1,3,2,10,3,67,1,78,3,60,2,2,10,4,3,5,2,91,51,1,18,2,15,4,1,48,4,11,1,12,3,0,1,17,1,8,14,1,9,134,1,2,1,1,1,0,4,73,14,48,2,4,3,24,4,1,3,0,4,1,2,2,2,1,55,1,0,4,5,0,19,10,13,65,17,10,493,14,32,30,12,3,1,1,2,3,28,1,21,13,19,3,3,101,1,7,3,36,9,29,170,2,1,8,2,11,2,12,7,2,1,2,120,3,37,2,52,3,3,9,4,0,2,0,3,2,2,14,1,2,2,8,1,0,1,10,9,2,7,3,14,3,5,58,4,7,4,22,3,10,0,0
5,2,2,7,1,104,3,20,46,19,3,2,3,9,0,2,2,2,22,11,2,9,6,36,3,18,9,2,16,0,11,3,23,72,11,5,1,16,9,0,3,112,4,5,2,21,119,8,11,1,4,11,2,3,0,3,3,5,2,33,1,24,2,19,3,2,13,7,0,10,1,42,35,0,24,2,14,5,1,27,2,8,0,9,4,0,1,11,1,11,5,0,6,61,1,2,1,3,0,1,1,22,6,69,2,4,6,14,4,1,2,0,4,1,4,3,0,2,35,0,2,5,7,0,17,9,6,79,14,28,240,6,17,21,5,1,3,0,3,2,9,1,6,4,17,1,1,105,3,12,0,18,9,19,147,5,0,8,2,9,1,12,3,2,1,1,114,1,24,3,32,5,1,6,1,0,1,1,0,1,0,4,1,4,2,5,2,0,3,8,2,1,2,1,18,7,3,36,2,6,1,6,5,8,0,0
9,4,2,6,2,114,3,9,18,31,5,6,4,12,3,4,3,2,89,20,0,7,13,51,2,23,12,3,16,0,4,4,39,50,33,3,2,13,11,2,2,99,9,8,2,20,72,11,7,2,5,26,2,1,3,1,5,7,1,49,2,23,2,57,3,2,10,7,0,9,4,111,25,1,17,4,12,2,1,29,4,9,1,11,5,2,1,20,2,13,17,3,17,92,1,2,3,0,1,1,2,38,9,74,2,3,7,19,5,2,3,0,7,1,5,3,1,3,29,2,2,6,9,0,10,8,11,43,16,27,402,10,28,30,9,2,3,3,1,3,8,2,7,3,18,1,2,73,1,14,1,8,11,19,152,3,0,13,2,9,3,15,15,1,7,1,124,2,44,4,57,3,3,12,1,0,2,1,1,2,1,7,2,5,2,4,2,0,2,6,4,6,6,2,13,7,5,33,8,4,2,29,0,10,0,0
5,6,0,7,1,108,5,12,27,36,8,2,1,12,4,4,5,2,66,7,0,14,7,31,3,12,14,4,22,0,15,3,29,77,20,2,1,35,6,2,0,108,12,9,3,18,69,9,7,2,2,27,2,3,2,3,4,7,2,77,2,30,1,60,2,0,18,12,1,8,1,90,44,0,14,4,12,2,2,28,4,20,0,12,5,4,0,15,2,7,14,2,9,109,1,2,2,1,1,0,2,86,6,87,3,2,7,16,6,2,3,0,6,1,2,2,0,2,27,0,2,3,6,0,10,14,11,36,13,21,496,20,23,34,16,2,2,2,2,2,23,1,11,8,6,2,3,67,1,13,3,19,6,22,198,1,0,5,2,6,1,14,11,2,1,1,76,2,24,4,43,1,10,14,2,0,1,3,2,3,1,2,3,8,2,2,1,0,2,10,5,4,5,3,20,3,2,30,2,6,4,19,3,17,0,0
9,4,1,9,3,67,7,8,38,25,5,3,2,12,0,3,0,2,71,16,0,6,12,129,1,20,8,3,18,0,14,5,17,70,24,2,1,19,10,3,3,108,8,6,1,21,76,13,20,1,7,15,2,3,1,3,8,11,2,65,2,114,2,18,5,2,20,2,1,12,1,64,39,1,19,1,17,4,1,33,4,7,1,5,4,1,1,18,3,9,16,2,14,70,2,1,1,1,0,0,3,39,9,30,1,3,5,28,6,1,2,0,4,0,1,1,1,2,45,1,2,3,7,0,12,18,9,51,26,16,301,34,18,44,6,0,1,3,2,6,9,2,7,4,12,1,1,74,0,4,2,18,3,23,96,2,0,5,1,8,1,15,12,3,1,0,54,2,14,3,49,3,1,10,3,0,0,1,3,4,0,3,1,4,1,3,0,0,1,13,5,3,6,1,25,3,4,45,2,3,0,17,3,4,0,0
9,4,1,5,1,87,7,9,9,31,5,10,5,16,3,4,2,2,63,14,1,10,11,88,2,50,9,6,19,0,12,6,34,164,44,3,2,17,21,2,4,176,10,15,3,19,133,14,22,1,12,40,2,3,2,2,4,11,3,75,1,50,3,44,1,1,13,5,1,12,4,150,39,1,16,3,36,4,4,54,3,13,0,17,9,1,1,50,2,13,21,1,24,117,1,4,2,0,1,2,5,63,8,65,2,2,10,23,5,2,3,0,12,0,3,2,0,2,37,3,2,4,15,0,24,17,22,63,37,33,479,26,32,63,13,1,2,3,1,12,22,2,6,6,24,1,2,102,2,7,2,20,7,43,210,2,0,10,2,14,2,24,17,1,3,2,145,2,22,7,78,3,1,19,5,0,2,2,3,2,0,6,1,3,2,3,1,0,3,19,9,2,4,3,23,8,10,73,7,4,6,17,2,16,0,0
5,5,1,7,2,123,2,12,42,31,6,5,4,15,3,12,1,1,54,5,3,7,25,55,1,32,11,3,17,0,19,11,20,78,38,9,2,14,8,0,8,103,10,11,2,16,103,17,15,2,7,26,1,2,1,3,7,9,4,75,3,74,2,39,2,1,24,6,0,17,2,135,57,0,21,3,40,4,3,60,3,14,2,8,5,1,1,16,1,13,44,1,29,152,3,3,1,2,0,1,4,66,26,71,3,3,16,21,2,0,4,1,5,1,2,3,0,1,70,6,2,4,10,0,6,10,15,114,27,30,377,25,35,52,5,1,2,3,4,4,23,2,6,5,29,1,2,131,1,6,3,31,6,22,137,3,0,10,0,10,1,18,15,1,1,0,58,0,16,8,82,2,6,15,3,0,2,1,2,2,0,9,2,8,2,5,2,0,4,5,4,2,4,1,13,4,6,62,4,3,1,12,8,18,0,0
3,1,3,3,2,75,5,7,31,26,3,4,1,14,1,1,3,2,37,1,1,5,6,60,1,12,10,2,16,0,8,5,17,89,16,4,1,12,10,0,3,68,4,7,2,28,90,4,17,3,7,26,1,4,2,0,3,8,2,21,2,31,1,20,2,3,16,10,2,7,3,36,32,0,23,2,14,3,1,25,2,9,0,9,3,3,0,7,1,3,21,1,7,50,0,4,1,0,0,1,2,47,7,30,0,2,2,32,5,1,1,0,5,0,2,1,0,0,25,0,2,3,12,0,7,9,15,68,17,19,313,31,20,35,5,1,3,1,1,3,11,1,4,5,6,1,1,81,1,13,1,17,5,16,134,1,0,4,1,3,3,19,10,3,1,1,79,1,7,3,24,1,2,4,3,0,3,3,1,1,0,9,2,0,2,2,1,0,1,8,5,2,9,0,8,2,4,44,4,4,2,7,2,9,0,0
